X,Y,LabSampleId,SiteCode,CocSampleId,SampleType,LabName,LabJobName,Matrix,CollectionDate,AnalysisMethod,DilutionFactor,AnalysisDate,Duplicate,Unit,Watershed,Waterbody,LocationCode,HUC10,HUC8,Project,Description,AdditionalDescription,VisitID,SampleDepth,Longitude,Latitude,CAS307244_PFHxA,CAS307244_PFHxAFlag,CAS307244_PFHxAMdl,CAS307244_PFHxARl,CAS307551_PFDoA,CAS307551_PFDoAFlag,CAS307551_PFDoAMdl,CAS307551_PFDoARl,CAS335671_PFOA,CAS335671_PFOAFlag,CAS335671_PFOAMdl,CAS335671_PFOARl,CAS335762_PFDA,CAS335762_PFDAFlag,CAS335762_PFDAMdl,CAS335762_PFDARl,CAS335773_PFDS,CAS335773_PFDSFlag,CAS335773_PFDSMdl,CAS335773_PFDSRl,CAS355464_PFHxS,CAS355464_PFHxSFlag,CAS355464_PFHxSMdl,CAS355464_PFHxSRl,CAS356025_33FTCA,CAS356025_33FTCAFlag,CAS356025_33FTCAMdl,CAS356025_33FTCARl,CAS375224_PFBA,CAS375224_PFBAFlag,CAS375224_PFBAMdl,CAS375224_PFBARl,CAS375735_PFBS,CAS375735_PFBSFlag,CAS375735_PFBSMdl,CAS375735_PFBSRl,CAS375859_PFHpA,CAS375859_PFHpAFlag,CAS375859_PFHpAMdl,CAS375859_PFHpARl,CAS375928_PFHpS,CAS375928_PFHpSFlag,CAS375928_PFHpSMdl,CAS375928_PFHpSRl,CAS375951_PFNA,CAS375951_PFNAFlag,CAS375951_PFNAMdl,CAS375951_PFNARl,CAS376067_PFTeA,CAS376067_PFTeAFlag,CAS376067_PFTeAMdl,CAS376067_PFTeARl,CAS646833_PFecHS,CAS646833_PFecHSFlag,CAS646833_PFecHSMdl,CAS646833_PFecHSRl,CAS754916_PFOSA,CAS754916_PFOSAFlag,CAS754916_PFOSAMdl,CAS754916_PFOSARl,CAS812704_73FTCA,CAS812704_73FTCAFlag,CAS812704_73FTCAMdl,CAS812704_73FTCARl,CAS1763231_PFOS,CAS1763231_PFOSFlag,CAS1763231_PFOSMdl,CAS1763231_PFOSRl,CAS2058948_PFUnA,CAS2058948_PFUnAFlag,CAS2058948_PFUnAMdl,CAS2058948_PFUnARl,CAS2355319_NMeFOSAA,CAS2355319_NMeFOSAAFlag,CAS2355319_NMeFOSAAMdl,CAS2355319_NMeFOSAARl,CAS2706903_PFPeA,CAS2706903_PFPeAFlag,CAS2706903_PFPeAMdl,CAS2706903_PFPeARl,CAS2706914_PFPeS,CAS2706914_PFPeSFlag,CAS2706914_PFPeSMdl,CAS2706914_PFPeSRl,CAS2991506_NEtFOSAA,CAS2991506_NEtFOSAAFlag,CAS2991506_NEtFOSAAMdl,CAS2991506_NEtFOSAARl,CAS13252136_GenX,CAS13252136_GenXFlag,CAS13252136_GenXMdl,CAS16517116_PFODA,CAS16517116_PFODAFlag,CAS16517116_PFODAMdl,CAS13252136_GenXRl,CAS16517116_PFODARl,CAS27619972_62FTS,CAS27619972_62FTSFlag,CAS27619972_62FTSMdl,CAS27619972_62FTSRl,CAS30334691_PFBSA,CAS30334691_PFBSAFlag,CAS30334691_PFBSAMdl,CAS30334691_PFBSARl,CAS39108344_82FTS,CAS39108344_82FTSFlag,CAS39108344_82FTSMdl,CAS39108344_82FTSRl,CAS41997131_PFHxSA,CAS41997131_PFHxSAFlag,CAS41997131_PFHxSAMdl,CAS41997131_PFHxSARl,CAS67905195_PFHxDA,CAS67905195_PFHxDAFlag,CAS67905195_PFHxDAMdl,CAS67905195_PFHxDARl,CAS68259121_PFNS,CAS68259121_PFNSFlag,CAS68259121_PFNSMdl,CAS68259121_PFNSRl,CAS72629948_PFTriA,CAS72629948_PFTriAFlag,CAS72629948_PFTriAMdl,CAS72629948_PFTriARl,CAS756426581_F53BMajor,CAS756426581_F53BMajorFlag,CAS756426581_F53BMajorMdl,CAS756426581_F53BMajorRl,CAS757124724_42FTS,CAS757124724_42FTSFlag,CAS757124724_42FTSMdl,CAS757124724_42FTSRl,CAS763051929_F53BMinor,CAS763051929_F53BMinorFlag,CAS763051929_F53BMinorMdl,CAS763051929_F53BMinorRl,CAS914637493_53FTCA,CAS914637493_53FTCAFlag,CAS914637493_53FTCAMdl,CAS914637493_53FTCARl,CAS919005144_ADONA,CAS919005144_ADONAFlag,CAS919005144_ADONAMdl,CAS919005144_ADONARl,CreatedUser,CreatedDate,LastEditedUser,LastEditedDate,GlobalID,OBJECTID
600887.662629768,230726.711604242,240-114874-1,58-TR-0210,TR-0210,,Eurofins/Lancaster,240-114874-1,Water,2019/06/19 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Thornapple,Thornapple River,TR-0210,0405000701,04050007,Investigative,Thornapple River @ N Stewart Rd,Reference,2019005,,-84.76833,42.62042,1.1,J,0.37,1.8,0.46,K,0.46,1.8,1,,0.28,0.92,0.83,K,0.83,1.8,0.55,K,0.55,1.8,0.37,K,0.37,1.8,,,,,5.5,,1.8,5.5,0.84,J,0.28,0.92,0.59,J,0.37,0.92,0.37,K,0.37,1.8,0.39,J,0.37,1.8,0.28,K,0.28,0.92,,,,,0.46,K,0.46,2.8,,,,,1.1,J,0.37,1.8,0.37,K,0.37,1.8,0.92,K,0.92,2.8,1.8,K,1.8,5.5,0.37,K,0.37,1.8,0.92,K,0.92,2.8,,,,,,,,,0.92,K,0.92,1.8,,,,,1.8,K,1.8,5.5,,,,,,,,,0.55,K,0.55,1.8,0.37,K,0.37,0.92,,,,,0.92,K,0.92,2.8,,,,,,,,,,,,,,,,,{2458AD57-FDB0-410D-A99A-8D321BFB2E5A},1502
542590.724218227,258604.099452386,1087929,58-TR-0060,TR-0060,,Eurofins Lancaster,,Water,2019/06/17 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Thornapple,Thornapple River,TR-0060,0405000704,04050007,Investigative,Thornapple River @ 48th St,d/s Airport drain,2019005,,-85.47693,42.87712,1,J,0.34,1.7,0.43,K,0.43,1.7,1.1,,0.26,0.85,0.77,K,0.77,1.7,0.51,K,0.51,1.7,0.34,K,0.34,1.7,,,,,4.9,J,1.7,5.1,0.82,J,0.26,0.85,0.71,J,0.34,0.85,0.34,K,0.34,1.7,0.36,J,0.34,1.7,0.26,K,0.26,0.85,,,,,0.43,K,0.43,2.6,,,,,1.3,J,0.34,1.7,0.34,K,0.34,1.7,0.85,K,0.85,2.6,1.7,K,1.7,5.1,0.34,K,0.34,1.7,0.85,K,0.85,2.6,,,,,,,,,0.85,K,0.85,1.7,,,,,1.7,K,1.7,5.1,,,,,,,,,0.51,K,0.51,1.7,0.34,K,0.34,0.85,,,,,0.85,K,0.85,2.6,,,,,,,,,,,,,,,,,{CD43164B-D94A-498D-8D2D-B63FC378C417},1503
540844.589236117,256776.020084937,320-42086-13,58-AP-0030,AP-0030,,TestAmerica Sacramento,320-42086-1,Water,2018/08/13 00:00:00+00,537 (modified),1,2018/08/26 00:00:00+00,1,ng/L,Thornapple,Drain,AP-0030,0405000704,04050007,Investigative,Airport Drain @ Thornaple River Dr.,Contaminated groundwater,2018700,,-85.49845,42.86076,1.6,J,0.54,1.8,0.51,K,0.51,1.8,1.1,J,0.79,1.8,0.29,K,0.29,1.8,0.3,K,0.3,1.8,0.58,J B,0.16,1.8,,,,,2.2,,0.32,1.8,0.44,J,0.18,1.8,0.68,J,0.23,1.8,0.18,K,0.18,1.8,0.25,K,0.25,1.8,0.27,K,0.27,1.8,,,,,0.32,K,0.32,1.8,,,,,0.81,J,0.5,1.8,1,K,1,1.8,2.9,K,2.9,18,1.3,J,0.45,1.8,0.28,K,0.28,1.8,1.8,K,1.8,18,,,,,,,,,1.8,K,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.15,K,0.15,1.8,1.2,K,1.2,1.8,,,,,4.8,K,4.8,18,,,,,,,,,,,,,,,,,{80B33B4F-8F51-4638-906C-6F820BFBC4E4},1504
541788.493210066,267075.747150927,320-42086-11,58-TR-0009,TR010,,TestAmerica Sacramento,320-42086-1,Water,2018/08/12 00:00:00+00,537 (modified),1,2018/08/26 00:00:00+00,1,ng/L,Thornapple,Thornapple River,TR-0009,0405000704,04050007,Investigative,Thornapple River Dr. SE,"river mouth; 2018 caged fish site",2018700,,-85.486083,42.953451,1.3,J,0.49,1.7,0.47,K,0.47,1.7,1.2,J,0.73,1.7,0.26,K,0.26,1.7,0.27,K,0.27,1.7,0.76,J B,0.15,1.7,,,,,1.6,J,0.3,1.7,1,J,0.17,1.7,0.81,J,0.21,1.7,0.16,K,0.16,1.7,0.37,J,0.23,1.7,0.25,K,0.25,1.7,,,,,0.3,K,0.3,1.7,,,,,0.76,J,0.46,1.7,0.94,K,0.94,1.7,2.6,K,2.6,17,1.9,,0.42,1.7,0.26,K,0.26,1.7,1.6,K,1.6,17,,,,,,,,,1.7,K,1.7,17,,,,,1.7,K,1.7,17,,,,,,,,,0.14,K,0.14,1.7,1.1,K,1.1,1.7,,,,,4.4,K,4.4,17,,,,,,,,,,,,,,,,,{019B2DE1-2469-4B88-9649-2CD4CAB4A964},1505
541424.749527841,263144.199244353,1087924,58-UC-0010,UC-0010,,Eurofins Lancaster,,Water,2019/06/17 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Thornapple,Schoolhouse Creek,UC-0010,0405000704,04050007,Investigative,Schoolhouse Creek @ Thornapple River Dr.,Drain of Walden and Wood Lakes,2019005,,-85.49085,42.91807,2.5,,0.35,1.8,0.44,K,0.44,1.8,2.5,,0.26,0.88,0.79,K,0.79,1.8,0.53,K,0.53,1.8,2.4,,0.35,1.8,,,,,5,J,1.8,5.3,3.2,,0.26,0.88,1.2,,0.35,0.88,0.35,K,0.35,1.8,0.35,K,0.35,1.8,0.26,K,0.26,0.88,,,,,0.44,K,0.44,2.6,,,,,5.7,,0.35,1.8,0.35,K,0.35,1.8,0.88,K,0.88,2.6,2.7,J,1.8,5.3,0.79,J,0.35,1.8,0.88,K,0.88,2.6,,,,,,,,,0.88,K,0.88,1.8,,,,,1.8,K,1.8,5.3,,,,,,,,,0.53,K,0.53,1.8,0.35,K,0.35,0.88,,,,,0.88,K,0.88,2.6,,,,,,,,,,,,,,,,,{1E87F6B1-5CA6-4EC4-9796-83FD0FC9F86F},1506
541407.935228559,265519.542247367,1087923,58-TR-0020,TR-0020,,Eurofins Lancaster,,Water,2019/06/17 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Thornapple,Thornapple River,TR-0020,0405000704,04050007,Investigative,Thornapple River @ Thornapple River Dr,d/s potential influence from plating contaminated groundwater,2019005,,-85.49087,42.93946,1.3,J,0.45,2.3,0.56,K,0.56,2.3,1.2,,0.34,1.1,1,K,1,2.3,0.68,K,0.68,2.3,0.46,J,0.45,2.3,,,,,5.6,J,2.3,6.8,0.95,J,0.34,1.1,0.85,J,0.45,1.1,0.45,K,0.45,2.3,0.45,K,0.45,2.3,0.34,K,0.34,1.1,,,,,0.56,K,0.56,3.4,,,,,1.2,J,0.45,2.3,0.45,K,0.45,2.3,1.1,K,1.1,3.4,2.3,K,2.3,6.8,0.45,K,0.45,2.3,1.1,K,1.1,3.4,,,,,,,,,1.1,K,1.1,2.3,,,,,2.3,K,2.3,6.8,,,,,,,,,0.68,K,0.68,2.3,0.45,K,0.45,1.1,,,,,1.1,K,1.1,3.4,,,,,,,,,,,,,,,,,{795202AC-DEDB-4D5E-AFB9-3F9B8A757E47},1507
599685.014308848,229694.843092464,240-114874-1,58-BN-0010,BN-0010,,Eurofins/Lancaster,240-114874-1,Water,2019/06/19 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Thornapple,Butternut Creek,BN-0010,0405000701,04050007,Investigative,Butternut Creek @ McConnell Hwy,Drains Charlotte,2019005,,-84.78318,42.61129,1,J,0.37,1.8,0.46,K,0.46,1.8,1.6,,0.27,0.91,0.82,K,0.82,1.8,0.55,K,0.55,1.8,0.37,K,0.37,1.8,,,,,4.8,J,1.8,5.5,0.94,,0.27,0.91,0.63,J,0.37,0.91,0.37,K,0.37,1.8,0.37,K,0.37,1.8,0.27,K,0.27,0.91,,,,,0.46,K,0.46,2.7,,,,,1.6,J,0.37,1.8,0.37,K,0.37,1.8,0.91,K,0.91,2.7,1.8,K,1.8,5.5,0.37,K,0.37,1.8,0.91,K,0.91,2.7,,,,,,,,,0.91,K,0.91,1.8,,,,,1.8,K,1.8,5.5,,,,,,,,,0.55,K,0.55,1.8,0.37,K,0.37,0.91,,,,,0.91,K,0.91,2.7,,,,,,,,,,,,,,,,,{3FD8A1A0-7014-416F-A40E-C06BF295242D},1508
544307.647571878,247323.731551648,240-114874-4,58-CR-0010,CR-0010,,Eurofins/Lancaster,240-114874-1,Water,2019/06/19 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Thornapple,Coldwater River,CR-0010,0405000703,04050007,Investigative,Coldwater River @ Whitneyville Ave,Drains Alto and Lake Odessa,2019005,,-85.45685,42.77544,0.97,J,0.39,1.9,0.49,K,0.49,1.9,0.96,J,0.29,0.97,0.88,K,0.88,1.9,0.58,K,0.58,1.9,0.39,K,0.39,1.9,,,,,4,J,1.9,5.8,0.78,J,0.29,0.97,0.55,J,0.39,0.97,0.39,K,0.39,1.9,0.39,K,0.39,1.9,0.29,K,0.29,0.97,,,,,0.57,J,0.49,2.9,,,,,1.3,J,0.39,1.9,0.39,K,0.39,1.9,0.97,K,0.97,2.9,1.9,K,1.9,5.8,0.39,K,0.39,1.9,0.97,K,0.97,2.9,,,,,,,,,2.5,,0.97,1.9,,,,,1.9,K,1.9,5.8,,,,,,,,,0.58,K,0.58,1.9,0.39,K,0.39,0.97,,,,,0.97,K,0.97,2.9,,,,,,,,,,,,,,,,,{A49E49BF-497C-4573-A73D-90B807464A8F},1509
569750.226376839,245384.430168715,240-114874-1,58-LT-0100,LT-0100,,Eurofins/Lancaster,240-114874-1,Water,2019/06/19 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Thornapple,Little Thornapple River,LT-0100,0405000703,04050007,Investigative,Little Thornapple River @ Brown Rd,Jordan Lake drain,2019005,,-85.14611,42.75599,1.1,J,0.36,1.8,0.45,K,0.45,1.8,1,,0.27,0.9,0.81,K,0.81,1.8,0.54,K,0.54,1.8,0.36,K,0.36,1.8,,,,,4,J,1.8,5.4,0.72,J,0.27,0.9,0.67,J,0.36,0.9,0.36,K,0.36,1.8,0.36,K,0.36,1.8,0.27,K,0.27,0.9,,,,,0.45,K,0.45,2.7,,,,,1.1,J,0.36,1.8,0.36,K,0.36,1.8,0.9,K,0.9,2.7,1.8,K,1.8,5.4,0.36,K,0.36,1.8,0.9,K,0.9,2.7,,,,,,,,,0.9,K,0.9,1.8,,,,,1.8,K,1.8,5.4,,,,,,,,,0.54,K,0.54,1.8,0.36,K,0.36,0.9,,,,,0.9,K,0.9,2.7,,,,,,,,,,,,,,,,,{446141EE-1974-4C14-AF63-A9942BF9CC3E},1510
542074.970472539,251362.283336088,240-114874-1,58-TR-0070,TR-0070,,Eurofins/Lancaster,240-114874-1,Water,2019/06/19 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Thornapple,Thornapple River,TR-0070,0405000704,04050007,Investigative,Thornapple River @ 84th St,u/s Grand Rapids influence,2019005,,-85.48382,42.81194,0.95,J,0.37,1.8,0.46,K,0.46,1.8,1.2,,0.28,0.92,0.83,K,0.83,1.8,0.55,K,0.55,1.8,0.37,K,0.37,1.8,,,,,4.5,J,1.8,5.5,0.84,J,0.28,0.92,0.86,J,0.37,0.92,0.37,K,0.37,1.8,0.37,K,0.37,1.8,0.28,K,0.28,0.92,,,,,0.46,K,0.46,2.8,,,,,1.1,J,0.37,1.8,0.37,K,0.37,1.8,0.92,K,0.92,2.8,1.8,K,1.8,5.5,0.37,K,0.37,1.8,0.92,K,0.92,2.8,,,,,,,,,0.92,K,0.92,1.8,,,,,1.8,K,1.8,5.5,,,,,,,,,0.55,K,0.55,1.8,0.37,K,0.37,0.92,,,,,0.92,K,0.92,2.8,,,,,,,,,,,,,,,,,{3FFF9E6A-FF35-420B-A572-8F386FFBF32A},1511
543327.743618881,241783.391391625,240-114874-5,58-TR-0090,TR-0090,,Eurofins/Lancaster,240-114874-1,Water,2019/06/19 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Thornapple,Thornapple River,TR-0090,0405000704,04050007,Investigative,Thornapple River @ Crane Rd,d/s Old Landfill,2019005,,-85.46928,42.72561,1.2,J,0.36,1.8,0.45,K,0.45,1.8,0.87,J,0.27,0.9,0.81,K,0.81,1.8,0.54,K,0.54,1.8,0.36,K,0.36,1.8,,,,,4.8,J,1.8,5.4,0.72,J,0.27,0.9,0.73,J,0.36,0.9,0.36,K,0.36,1.8,0.36,K,0.36,1.8,0.27,K,0.27,0.9,,,,,0.49,J,0.45,2.7,,,,,0.98,J,0.36,1.8,0.36,K,0.36,1.8,0.9,K,0.9,2.7,1.8,K,1.8,5.4,0.36,K,0.36,1.8,0.9,K,0.9,2.7,,,,,,,,,0.9,K,0.9,1.8,,,,,1.8,K,1.8,5.4,,,,,,,,,0.54,K,0.54,1.8,0.36,K,0.36,0.9,,,,,0.9,K,0.9,2.7,,,,,,,,,,,,,,,,,{7984086C-968B-4E85-9F2F-61BC1E7A6DB7},1512
550524.336758734,236321.562828736,240-114874-6,58-TR-0100,TR-0100,,Eurofins/Lancaster,240-114874-1,Water,2019/06/19 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Thornapple,Thornapple River,TR-0100,0405000704,04050007,Investigative,Thornapple River near N. Irving Rd,d/s Algonquin Lake Drain,2019005,,-85.3819,42.67596,1.2,J,0.35,1.7,0.43,K,0.43,1.7,1.2,,0.26,0.86,0.78,K,0.78,1.7,0.52,K,0.52,1.7,0.38,J,0.35,1.7,,,,,5,J,1.7,5.2,0.77,J,0.26,0.86,0.76,J,0.35,0.86,0.35,K,0.35,1.7,0.35,K,0.35,1.7,0.26,K,0.26,0.86,,,,,0.43,K,0.43,2.6,,,,,1,J,0.35,1.7,0.35,K,0.35,1.7,0.86,K,0.86,2.6,1.7,K,1.7,5.2,0.35,K,0.35,1.7,0.86,K,0.86,2.6,,,,,,,,,0.86,K,0.86,1.7,,,,,1.7,K,1.7,5.2,,,,,,,,,0.52,K,0.52,1.7,0.35,K,0.35,0.86,,,,,0.86,K,0.86,2.6,,,,,,,,,,,,,,,,,{5863B8DC-E396-48B5-8A92-5CD5C40187CD},1513
552867.663538432,234926.40195216,240-114874-8,58-TR-0110,TR-0110,,Eurofins/Lancaster,240-114874-1,Water,2019/06/19 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Thornapple,Thornapple River,TR-0110,0405000704,04050007,Investigative,Thornapple River @ N. Airport Rd,d/s Hastings Airport,2019005,,-85.35344,42.66323,1.1,J,0.33,1.7,0.42,K,0.42,1.7,1,,0.25,0.84,0.75,K,0.75,1.7,0.5,K,0.5,1.7,0.33,K,0.33,1.7,,,,,4.6,J,1.7,5,0.7,J,0.25,0.84,0.9,,0.33,0.84,0.33,K,0.33,1.7,0.33,K,0.33,1.7,0.25,K,0.25,0.84,,,,,0.52,J,0.42,2.5,,,,,0.77,J,0.33,1.7,0.33,K,0.33,1.7,0.84,K,0.84,2.5,1.7,K,1.7,5,0.33,K,0.33,1.7,0.84,K,0.84,2.5,,,,,,,,,0.84,K,0.84,1.7,,,,,1.7,K,1.7,5,,,,,,,,,0.5,K,0.5,1.7,0.33,K,0.33,0.84,,,,,0.84,K,0.84,2.5,,,,,,,,,,,,,,,,,{03D918E5-448F-4E57-A87D-079DAD1FE67D},1514
543265.441137618,248172.914219882,240-114874-3,58-TR-0080,TR-0080,,Eurofins/Lancaster,240-114874-1,Water,2019/06/19 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Thornapple,Thornapple River,TR-0080,0405000704,04050007,Investigative,Thornapple River @ 100th St,d/s Coldwater River confluence,2019005,,-85.46952,42.78315,1.1,J,0.35,1.8,0.44,K,0.44,1.8,1.1,,0.27,0.89,0.8,K,0.8,1.8,0.53,K,0.53,1.8,0.35,K,0.35,1.8,,,,,4.5,J,1.8,5.3,0.77,J,0.27,0.89,0.75,J,0.35,0.89,0.35,K,0.35,1.8,0.35,K,0.35,1.8,0.27,K,0.27,0.89,,,,,0.45,J,0.44,2.7,,,,,0.86,J,0.35,1.8,0.35,K,0.35,1.8,0.89,K,0.89,2.7,1.8,K,1.8,5.3,0.35,K,0.35,1.8,0.89,K,0.89,2.7,,,,,,,,,2.1,,0.89,1.8,,,,,1.8,K,1.8,5.3,,,,,,,,,0.53,K,0.53,1.8,0.35,K,0.35,0.89,,,,,0.89,K,0.89,2.7,,,,,,,,,,,,,,,,,{A4B207B3-8A79-4417-A783-FC765931C39D},1515
538470.782219093,260964.836500523,320-43084-7,58-AP-0010,AP003,,TestAmerica Sacramento,320-43084-1,Water,2018/09/10 00:00:00+00,537 (modified),1,2018/09/22 00:00:00+00,1,ng/L,Thornapple,Drain,AP-0010,0405000704,04050007,Investigative,Airport Drain @ 36th St,Contaminated groundwater,2018710,,-85.5272,42.89861,2.9,,0.52,1.8,0.49,K,0.49,1.8,1.6,J,0.76,1.8,0.28,K,0.28,1.8,0.29,K,0.29,1.8,0.48,J B,0.15,1.8,,,,,7.6,,0.31,1.8,6,,0.18,1.8,1.3,J,0.22,1.8,0.17,K,0.17,1.8,0.49,J,0.24,1.8,0.26,K,0.26,1.8,,,,,0.31,K,0.31,1.8,,,,,3.2,,0.48,1.8,0.98,K,0.98,1.8,2.8,K,2.8,18,3.1,,0.44,1.8,0.27,K,0.27,1.8,1.7,K,1.7,18,,,,,,,,,650,E B *,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.14,K,0.14,1.8,1.2,K,1.2,1.8,,,,,4.7,K,4.7,18,,,,,,,,,,,,,,,,,{84192742-AD40-4A48-BC16-80474B5F5F8D},1516
540844.589236117,256776.020084937,320-43084-6,58-AP-0030,AP002,,TestAmerica Sacramento,320-43084-1,Water,2018/09/10 00:00:00+00,537 (modified),1,2018/09/22 00:00:00+00,1,ng/L,Thornapple,Drain,AP-0030,0405000704,04050007,Investigative,Airport Drain @ Thornaple River Dr.,Contaminated groundwater,2018710,,-85.49845,42.86076,1.7,J,0.57,2,0.54,K,0.54,2,1.5,J,0.83,2,0.3,K,0.3,2,0.31,K,0.31,2,0.56,J B,0.17,2,,,,,2.7,,0.34,2,0.59,J,0.2,2,0.88,J,0.25,2,0.19,K,0.19,2,0.32,J,0.26,2,0.28,K,0.28,2,,,,,0.34,K,0.34,2,,,,,1.1,J,0.53,2,1.1,K,1.1,2,3,K,3,20,2.4,,0.48,2,0.29,K,0.29,2,1.9,K,1.9,20,,,,,,,,,870,E B *,2,20,,,,,2,K,2,20,,,,,,,,,0.16,K,0.16,2,1.3,K,1.3,2,,,,,5.1,K,5.1,20,,,,,,,,,,,,,,,,,{A45520AD-47EB-4FC2-B996-F23856D21906},1517
573962.398932511,228150.481278908,240-114874-1,58-TR-0180,TR-0180,,Eurofins/Lancaster,240-114874-1,Water,2019/06/19 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Thornapple,Thornapple River,TR-0180,0405000702,04050007,Investigative,Thornapple River Near Fuller St,d/s Nashville,2019005,,-85.09698,42.60039,0.96,J,0.34,1.7,0.43,K,0.43,1.7,1.1,,0.26,0.85,0.77,K,0.77,1.7,0.51,K,0.51,1.7,0.34,K,0.34,1.7,,,,,5.1,,1.7,5.1,0.77,J,0.26,0.85,0.6,J,0.34,0.85,0.34,K,0.34,1.7,0.34,K,0.34,1.7,0.26,K,0.26,0.85,,,,,0.43,K,0.43,2.6,,,,,0.84,J,0.34,1.7,0.34,K,0.34,1.7,0.85,K,0.85,2.6,1.7,K,1.7,5.1,0.34,K,0.34,1.7,0.85,K,0.85,2.6,,,,,,,,,0.85,K,0.85,1.7,,,,,1.7,K,1.7,5.1,,,,,,,,,0.51,K,0.51,1.7,0.34,K,0.34,0.85,,,,,0.85,K,0.85,2.6,,,,,,,,,,,,,,,,,{F32991D9-E77C-4B5E-A54D-2E45A7D52492},1518
538470.782219093,260964.836500523,1087927,58-AP-0010,AP-0010,,Eurofins Lancaster,,Water,2019/06/17 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Thornapple,Drain,AP-0010,0405000704,04050007,Investigative,Airport Drain @ 36th St,Contaminated groundwater,2019005,,-85.5272,42.89861,2,,0.37,1.9,0.47,K,0.47,1.9,0.85,J,0.28,0.93,0.84,K,0.84,1.9,0.56,K,0.56,1.9,0.37,K,0.37,1.9,,,,,6.7,,1.9,5.6,2.4,,0.28,0.93,0.72,J,0.37,0.93,0.37,K,0.37,1.9,0.37,K,0.37,1.9,0.28,K,0.28,0.93,,,,,0.47,K,0.47,2.8,,,,,1.5,J,0.37,1.9,0.37,K,0.37,1.9,0.93,K,0.93,2.8,3.6,J,1.9,5.6,0.37,K,0.37,1.9,0.93,K,0.93,2.8,,,,,,,,,0.93,K,0.93,1.9,,,,,1.9,K,1.9,5.6,,,,,,,,,0.56,K,0.56,1.9,0.37,K,0.37,0.93,,,,,0.93,K,0.93,2.8,,,,,,,,,,,,,,,,,{A0BC71D8-9B61-4F5C-8055-1D3B180B3732},1519
539463.023630913,260795.359782328,320-43084-5,58-AP-0020,AP001,,TestAmerica Sacramento,320-43084-1,Water,2018/09/10 00:00:00+00,537 (modified),1,2018/09/22 00:00:00+00,1,ng/L,Thornapple,Drain,AP-0020,0405000704,04050007,Investigative,Airport Drain @ 36th St,Contaminated groundwater,2018710,,-85.51506,42.89703,21,,0.5,1.7,0.47,K,0.47,1.7,7.9,,0.73,1.7,1,J,0.27,1.7,0.27,K,0.27,1.7,5.8,B,0.15,1.7,,,,,14,,0.3,1.7,1.2,J,0.17,1.7,12,,0.21,1.7,0.56,J,0.16,1.7,1.7,,0.23,1.7,0.25,K,0.25,1.7,,,,,0.3,K,0.3,1.7,,,,,6.2,,0.46,1.7,0.94,K,0.94,1.7,2.7,K,2.7,17,34,,0.42,1.7,0.6,J,0.26,1.7,1.6,K,1.6,17,,,,,,,,,4.7,J H,1.7,17,,,,,1.7,K,1.7,17,,,,,,,,,0.14,K,0.14,1.7,1.1,K,1.1,1.7,,,,,4.5,K,4.5,17,,,,,,,,,,,,,,,,,{03D5A6AB-0010-4E47-8821-014E851F1F6C},1520
539463.023630913,260795.359782328,320-42086-12,58-AP-0020,AP-0020,,TestAmerica Sacramento,320-42086-1,Water,2018/08/13 00:00:00+00,537 (modified),1,2018/08/26 00:00:00+00,1,ng/L,Thornapple,Drain,AP-0020,0405000704,04050007,Investigative,Airport Drain @ 36th St,Contaminated groundwater,2018700,,-85.51506,42.89703,23,,0.52,1.8,0.5,K,0.5,1.8,7.5,,0.77,1.8,1.2,J,0.28,1.8,0.29,K,0.29,1.8,4.2,B,0.15,1.8,,,,,12,,0.32,1.8,0.98,J,0.18,1.8,12,,0.23,1.8,0.17,K,0.17,1.8,1.4,J,0.24,1.8,0.26,K,0.26,1.8,,,,,0.32,K,0.32,1.8,,,,,5.6,,0.49,1.8,0.99,K,0.99,1.8,2.8,K,2.8,18,35,,0.44,1.8,0.42,J,0.27,1.8,1.7,K,1.7,18,,,,,,,,,7.2,J B,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.14,K,0.14,1.8,1.2,K,1.2,1.8,,,,,4.7,K,4.7,18,,,,,,,,,,,,,,,,,{91B93525-BC6E-432E-9F7C-D3B81578AD3C},1521
